species,y_lo,y_hi,y_center,counts,value,error
K0S,-2.4857,-2.4000,-2.4429,4.353500e+03,1.365022e-01,1.462869e-03
K0S,-2.4000,-2.3143,-2.3571,5.885000e+03,1.845218e-01,1.700824e-03
K0S,-2.3143,-2.2286,-2.2714,7.903000e+03,2.477953e-01,1.970980e-03
K0S,-2.2286,-2.1429,-2.1857,1.017200e+04,3.189389e-01,2.236090e-03
K0S,-2.1429,-2.0571,-2.1000,1.285900e+04,4.031887e-01,2.514142e-03
K0S,-2.0571,-1.9714,-2.0143,1.556550e+04,4.880499e-01,2.766099e-03
K0S,-1.9714,-1.8857,-1.9286,1.873000e+04,5.872715e-01,3.034276e-03
K0S,-1.8857,-1.8000,-1.8429,2.226450e+04,6.980943e-01,3.308206e-03
K0S,-1.8000,-1.7143,-1.7571,2.564950e+04,8.042296e-01,3.550795e-03
K0S,-1.7143,-1.6286,-1.6714,2.927650e+04,9.179527e-01,3.793549e-03
K0S,-1.6286,-1.5429,-1.5857,3.319450e+04,1.040800e+00,4.039422e-03
K0S,-1.5429,-1.4571,-1.5000,3.704450e+04,1.161515e+00,4.267249e-03
K0S,-1.4571,-1.3714,-1.4143,4.070850e+04,1.276398e+00,4.473307e-03
K0S,-1.3714,-1.2857,-1.3286,4.489050e+04,1.407523e+00,4.697463e-03
K0S,-1.2857,-1.2000,-1.2429,4.857450e+04,1.523034e+00,4.886414e-03
K0S,-1.2000,-1.1143,-1.1571,5.219900e+04,1.636678e+00,5.065441e-03
K0S,-1.1143,-1.0286,-1.0714,5.581000e+04,1.749900e+00,5.237718e-03
K0S,-1.0286,-0.9429,-0.9857,5.923100e+04,1.857164e+00,5.395860e-03
K0S,-0.9429,-0.8571,-0.9000,6.230900e+04,1.953673e+00,5.534285e-03
K0S,-0.8571,-0.7714,-0.8143,6.539100e+04,2.050308e+00,5.669505e-03
K0S,-0.7714,-0.6857,-0.7286,6.801150e+04,2.132473e+00,5.781990e-03
K0S,-0.6857,-0.6000,-0.6429,7.059850e+04,2.213587e+00,5.890930e-03
K0S,-0.6000,-0.5143,-0.5571,7.274150e+04,2.280780e+00,5.979671e-03
K0S,-0.5143,-0.4286,-0.4714,7.434850e+04,2.331167e+00,6.045361e-03
K0S,-0.4286,-0.3429,-0.3857,7.631350e+04,2.392779e+00,6.124728e-03
