species,y_lo,y_hi,y_center,counts,value,error
K0S,-1.6286,-1.5429,-1.5857,9.486750e+04,2.465082e+00,5.659235e-03
K0S,-1.5429,-1.4571,-1.5000,1.101935e+05,2.863321e+00,6.099258e-03
K0S,-1.4571,-1.3714,-1.4143,1.261105e+05,3.276915e+00,6.524911e-03
K0S,-1.3714,-1.2857,-1.3286,1.423080e+05,3.697799e+00,6.931283e-03
K0S,-1.2857,-1.2000,-1.2429,1.586200e+05,4.121658e+00,7.317757e-03
K0S,-1.2000,-1.1143,-1.1571,1.740285e+05,4.522040e+00,7.664947e-03
K0S,-1.1143,-1.0286,-1.0714,1.906740e+05,4.954564e+00,8.023147e-03
K0S,-1.0286,-0.9429,-0.9857,2.050775e+05,5.328832e+00,8.320664e-03
K0S,-0.9429,-0.8571,-0.9000,2.204655e+05,5.728681e+00,8.627189e-03
K0S,-0.8571,-0.7714,-0.8143,2.338460e+05,6.076366e+00,8.885134e-03
K0S,-0.7714,-0.6857,-0.7286,2.476565e+05,6.435225e+00,9.143740e-03
K0S,-0.6857,-0.6000,-0.6429,2.603815e+05,6.765877e+00,9.375708e-03
K0S,-0.6000,-0.5143,-0.5571,2.719545e+05,7.066596e+00,9.581800e-03
K0S,-0.5143,-0.4286,-0.4714,2.817245e+05,7.320464e+00,9.752395e-03
K0S,-0.4286,-0.3429,-0.3857,2.902780e+05,7.542722e+00,9.899336e-03
K0S,-0.3429,-0.2571,-0.3000,2.980020e+05,7.743426e+00,1.003018e-02
K0S,-0.2571,-0.1714,-0.2143,3.025560e+05,7.861760e+00,1.010653e-02
K0S,-0.1714,-0.0857,-0.1286,3.060940e+05,7.953693e+00,1.016545e-02
K0S,-0.0857,0.0000,-0.0429,3.088075e+05,8.024202e+00,1.021040e-02
K0S,0.0000,0.0857,0.0429,3.084505e+05,8.014925e+00,1.020450e-02
K0S,0.0857,0.1714,0.1286,3.072360e+05,7.983367e+00,1.018439e-02
K0S,0.1714,0.2571,0.2143,3.031345e+05,7.876792e+00,1.011618e-02
K0S,0.2571,0.3429,0.3000,2.971695e+05,7.721794e+00,1.001616e-02
K0S,0.3429,0.4286,0.3857,2.905140e+05,7.548855e+00,9.903359e-03
K0S,0.4286,0.5143,0.4714,2.813530e+05,7.310811e+00,9.745963e-03
K0S,0.5143,0.6000,0.5571,2.712790e+05,7.049043e+00,9.569893e-03
K0S,0.6000,0.6857,0.6429,2.606655e+05,6.773257e+00,9.380819e-03
K0S,0.6857,0.7714,0.7286,2.477615e+05,6.437953e+00,9.145678e-03
K0S,0.7714,0.8571,0.8143,2.343660e+05,6.089878e+00,8.895007e-03
K0S,0.8571,0.9429,0.9000,2.197670e+05,5.710531e+00,8.613511e-03
K0S,0.9429,1.0286,0.9857,2.049035e+05,5.324310e+00,8.317134e-03
K0S,1.0286,1.1143,1.0714,1.890865e+05,4.913314e+00,7.989678e-03
K0S,1.1143,1.2000,1.1571,1.739910e+05,4.521065e+00,7.664122e-03
K0S,1.2000,1.2857,1.2429,1.580930e+05,4.107964e+00,7.305590e-03
K0S,1.2857,1.3714,1.3286,1.420145e+05,3.690173e+00,6.924132e-03
K0S,1.3714,1.4571,1.4143,1.256860e+05,3.265885e+00,6.513920e-03
K0S,1.4571,1.5429,1.5000,1.100310e+05,2.859098e+00,6.094759e-03
K0S,1.5429,1.6286,1.5857,9.443150e+04,2.453753e+00,5.646215e-03
K0S,1.6286,1.7143,1.6714,8.011500e+04,2.081746e+00,5.200629e-03
K0S,1.7143,1.8000,1.7571,6.638050e+04,1.724863e+00,4.733902e-03
K0S,1.8000,1.8857,1.8429,5.403750e+04,1.404136e+00,4.271168e-03
K0S,1.8857,1.9714,1.9286,4.283800e+04,1.113123e+00,3.802888e-03
K0S,1.9714,2.0571,2.0143,3.330750e+04,8.654780e-01,3.353281e-03
K0S,2.0571,2.1429,2.1000,2.522800e+04,6.555364e-01,2.918370e-03
K0S,2.1429,2.2286,2.1857,1.831600e+04,4.759317e-01,2.486648e-03
K0S,2.2286,2.3143,2.2714,1.292300e+04,3.357974e-01,2.088722e-03
K0S,2.3143,2.4000,2.3571,8.831000e+03,2.294689e-01,1.726648e-03
K0S,2.4000,2.4857,2.4429,5.768500e+03,1.498915e-01,1.395502e-03
K0S,2.4857,2.5714,2.5286,3.631500e+03,9.436263e-02,1.107241e-03
K0S,2.5714,2.6571,2.6143,2.162500e+03,5.619143e-02,8.544311e-04
K0S,2.6571,2.7429,2.7000,1.272000e+03,3.305226e-02,6.553036e-04
K0S,2.7429,2.8286,2.7857,6.660000e+02,1.730566e-02,4.741722e-04
K0S,2.8286,2.9143,2.8714,3.510000e+02,9.120552e-03,3.442330e-04
K0S,2.9143,3.0000,2.9571,1.655000e+02,4.300431e-03,2.363731e-04
