species,y_lo,y_hi,y_center,counts,value,error
Kplus,-0.4286,-0.3571,-0.3929,2.152100e+04,7.067337e-01,4.817532e-03
Kplus,-0.3571,-0.2857,-0.3214,2.157800e+04,7.086055e-01,4.823907e-03
Kplus,-0.2857,-0.2143,-0.2500,2.205500e+04,7.242699e-01,4.876934e-03
Kplus,-0.2143,-0.1429,-0.1786,2.214100e+04,7.270940e-01,4.886433e-03
Kplus,-0.1429,-0.0714,-0.1071,2.206200e+04,7.244997e-01,4.877708e-03
Kplus,-0.0714,0.0000,-0.0357,2.170600e+04,7.128090e-01,4.838194e-03
Kplus,0.0000,0.0714,0.0357,2.189900e+04,7.191469e-01,4.859656e-03
Kplus,0.0714,0.1429,0.1071,2.209500e+04,7.255834e-01,4.881355e-03
Kplus,0.1429,0.2143,0.1786,2.230400e+04,7.324468e-01,4.904387e-03
Kplus,0.2143,0.2857,0.2500,2.184600e+04,7.174064e-01,4.853771e-03
Kplus,0.2857,0.3571,0.3214,2.172500e+04,7.134329e-01,4.840311e-03
Kplus,0.3571,0.4286,0.3929,2.204700e+04,7.240071e-01,4.876049e-03
Kplus,0.4286,0.5000,0.4643,2.192000e+04,7.198366e-01,4.861985e-03
Kplus,0.5000,0.5714,0.5357,2.189300e+04,7.189499e-01,4.858990e-03
Kplus,0.5714,0.6429,0.6071,2.155100e+04,7.077189e-01,4.820888e-03
Kplus,0.6429,0.7143,0.6786,2.141000e+04,7.030885e-01,4.805092e-03
Kplus,0.7143,0.7857,0.7500,2.121900e+04,6.968162e-01,4.783610e-03
Kplus,0.7857,0.8571,0.8214,2.078900e+04,6.826954e-01,4.734893e-03
Kplus,0.8571,0.9286,0.8929,2.027100e+04,6.656846e-01,4.675531e-03
Kplus,0.9286,1.0000,0.9643,2.043800e+04,6.711688e-01,4.694751e-03
Kplus,1.0000,1.0714,1.0357,2.021400e+04,6.638128e-01,4.668953e-03
Kplus,1.0714,1.1429,1.1071,1.971100e+04,6.472946e-01,4.610496e-03
Kplus,1.1429,1.2143,1.1786,1.905500e+04,6.257521e-01,4.533126e-03
Kplus,1.2143,1.2857,1.2500,1.909400e+04,6.270328e-01,4.537763e-03
Kplus,1.2857,1.3571,1.3214,1.850300e+04,6.076248e-01,4.466984e-03
Kplus,1.3571,1.4286,1.3929,1.788100e+04,5.871988e-01,4.391261e-03
Kplus,1.4286,1.5000,1.4643,1.747100e+04,5.737347e-01,4.340625e-03
Kplus,1.5000,1.5714,1.5357,1.709700e+04,5.614528e-01,4.293914e-03
Kplus,1.5714,1.6429,1.6071,1.638100e+04,5.379399e-01,4.203040e-03
Kplus,1.6429,1.7143,1.6786,1.585400e+04,5.206336e-01,4.134879e-03
Kplus,1.7143,1.7857,1.7500,1.573200e+04,5.166272e-01,4.118939e-03
Kplus,1.7857,1.8571,1.8214,1.519300e+04,4.989269e-01,4.047763e-03
Kplus,1.8571,1.9286,1.8929,1.418000e+04,4.656607e-01,3.910493e-03
Kplus,1.9286,2.0000,1.9643,1.390300e+04,4.565642e-01,3.872109e-03
Kplus,2.0000,2.0714,2.0357,1.338500e+04,4.395535e-01,3.799291e-03
Kplus,2.0714,2.1429,2.1071,1.073300e+04,3.524638e-01,3.402154e-03
Kplus,2.1429,2.2143,2.1786,1.404300e+04,4.611617e-01,3.891556e-03
Kplus,2.2143,2.2857,2.2500,1.349500e+04,4.431658e-01,3.814870e-03
Kplus,2.2857,2.3571,2.3214,9.305000e+03,3.055693e-01,3.167755e-03
Kplus,2.3571,2.4286,2.3929,6.248000e+03,2.051797e-01,2.595756e-03
Kplus,2.4286,2.5000,2.4643,4.224000e+03,1.387130e-01,2.134299e-03
Kminus,-2.5000,-2.4286,-2.4643,4.648000e+03,1.526369e-01,2.238857e-03
Kminus,-2.4286,-2.3571,-2.3929,5.484000e+03,1.800905e-01,2.431880e-03
Kminus,-2.3571,-2.2857,-2.3214,5.993000e+03,1.968057e-01,2.542234e-03
